,Age,Gender,PC+TV on weekdays,PC+TV on weekends,ScreenTime,Screen_time_exposure,Exercise,Sleeptime,Sleeping_pattern
3010,44.0,Female,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
3011,49.0,Female,2.0,9.0,4.0,High,1.0,6.0,Normal
3012,46.0,Female,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
3013,41.0,Male,3.0,2.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
3014,12.0,Female,4.0,4.0,4.0,High,3.0,8.0,Normal
3015,20.0,Male,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
3016,24.0,Female,2.0,4.0,2.571428571428571,High,2.0,8.428571428571429,Normal
3017,46.0,Female,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
3018,26.0,Female,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
3019,57.0,Female,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
3020,46.0,Male,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
3021,8.0,Female,4.0,5.0,4.285714285714286,High,2.0,6.714285714285714,Normal
3022,45.0,Male,4.0,4.0,4.0,High,1.0,6.0,Normal
3023,24.0,Female,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
3024,67.0,Male,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
3025,43.0,Male,2.0,5.0,2.8571428571428568,High,3.0,9.142857142857142,Normal
3026,37.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
3027,49.0,Female,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
3028,49.0,Female,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
3029,47.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
3030,54.0,Male,1.0,10.0,3.571428571428571,High,3.0,8.428571428571429,Normal
3031,16.0,Male,1.0,8.0,3.0,High,1.0,7.0,Normal
3032,15.0,Male,3.0,3.0,3.0,High,1.0,7.0,Normal
3033,21.0,Female,2.0,9.0,4.0,High,3.0,8.0,Normal
3034,56.0,Male,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
3035,55.0,Female,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
3036,68.0,Male,4.0,6.0,4.571428571428571,High,2.0,6.428571428571429,Normal
3037,40.0,Female,3.0,4.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
3038,35.0,Female,3.0,4.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
3039,45.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
3040,10.0,Male,4.0,5.0,4.285714285714286,High,1.0,5.714285714285714,Low
3041,24.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
3042,26.0,Male,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
3043,9.0,Female,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
3044,66.0,Male,3.0,7.0,4.142857142857142,High,1.0,5.857142857142858,Low
3045,48.0,Female,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
3046,70.0,Female,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
3047,27.0,Male,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
3048,56.0,Male,4.0,9.0,5.428571428571429,High,1.0,4.571428571428571,Low
3049,54.0,Female,4.0,9.0,5.428571428571429,High,1.0,4.571428571428571,Low
3050,63.0,Female,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
3051,24.0,Female,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
3052,62.0,Female,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
3053,70.0,Female,3.0,3.0,3.0,High,1.0,7.0,Normal
3054,16.0,Female,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
3055,36.0,Male,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
3056,32.0,Male,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
3057,16.0,Female,3.0,8.0,4.428571428571429,High,1.0,5.571428571428571,Low
3058,57.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
3059,66.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
3060,50.0,Male,4.0,3.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
3061,13.0,Female,1.0,10.0,3.571428571428571,High,2.0,7.428571428571429,Normal
3062,68.0,Female,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
3063,6.0,Male,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
3064,41.0,Female,4.0,9.0,5.428571428571429,High,1.0,4.571428571428571,Low
3065,44.0,Female,1.0,8.0,3.0,High,2.0,8.0,Normal
3066,49.0,Female,4.0,9.0,5.428571428571429,High,1.0,4.571428571428571,Low
3067,38.0,Male,3.0,7.0,4.142857142857142,High,1.0,5.857142857142858,Low
3068,50.0,Male,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
3069,70.0,Female,2.0,2.0,2.0,Low,1.0,8.0,Normal
3070,45.0,Female,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
3071,19.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
3072,60.0,Female,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
3073,22.0,Female,2.0,6.0,3.142857142857143,High,1.0,6.857142857142858,Normal
3074,41.0,Male,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
3075,38.0,Female,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
3076,20.0,Male,3.0,4.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
3077,34.0,Male,4.0,4.0,4.0,High,1.0,6.0,Normal
3078,19.0,Female,1.0,2.0,1.2857142857142856,Low,3.0,10.714285714285715,High
3079,40.0,Female,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
3080,55.0,Male,1.0,8.0,3.0,High,1.0,7.0,Normal
3081,29.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
3082,23.0,Male,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
3083,45.0,Male,4.0,10.0,5.7142857142857135,High,3.0,6.2857142857142865,Normal
3084,57.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
3085,45.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
3086,19.0,Male,4.0,2.0,3.428571428571429,High,3.0,8.571428571428571,Normal
3087,45.0,Female,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
3088,68.0,Female,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
3089,48.0,Male,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
3090,28.0,Female,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
3091,13.0,Female,3.0,2.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
3092,47.0,Male,1.0,8.0,3.0,High,2.0,8.0,Normal
3093,68.0,Female,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
3094,12.0,Male,3.0,10.0,5.0,High,1.0,5.0,Low
3095,51.0,Male,2.0,5.0,2.8571428571428568,High,3.0,9.142857142857142,Normal
3096,13.0,Female,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
3097,9.0,Male,3.0,3.0,3.0,High,3.0,9.0,Normal
3098,47.0,Female,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
3099,63.0,Female,3.0,4.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
3100,57.0,Female,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
3101,15.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
3102,22.0,Male,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
3103,32.0,Male,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
3104,40.0,Male,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
3105,26.0,Female,3.0,2.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
3106,21.0,Female,4.0,4.0,4.0,High,3.0,8.0,Normal
3107,70.0,Female,1.0,10.0,3.571428571428571,High,3.0,8.428571428571429,Normal
3108,28.0,Male,2.0,8.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
3109,6.0,Female,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
3110,10.0,Male,3.0,8.0,4.428571428571429,High,1.0,5.571428571428571,Low
3111,38.0,Female,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
3112,18.0,Male,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
3113,60.0,Female,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
3114,59.0,Male,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
3115,36.0,Male,4.0,3.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
3116,65.0,Male,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
3117,60.0,Male,2.0,5.0,2.8571428571428568,High,3.0,9.142857142857142,Normal
3118,40.0,Male,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
3119,49.0,Female,1.0,5.0,2.142857142857143,Low,3.0,9.857142857142858,High
3120,51.0,Female,1.0,7.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
3121,48.0,Male,4.0,9.0,5.428571428571429,High,2.0,5.571428571428571,Low
3122,21.0,Male,2.0,2.0,2.0,Low,2.0,9.0,Normal
3123,37.0,Female,4.0,9.0,5.428571428571429,High,1.0,4.571428571428571,Low
3124,54.0,Male,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
3125,14.0,Female,2.0,9.0,4.0,High,1.0,6.0,Normal
3126,67.0,Female,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
3127,32.0,Male,4.0,2.0,3.428571428571429,High,3.0,8.571428571428571,Normal
3128,45.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
3129,34.0,Male,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
3130,29.0,Female,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
3131,68.0,Male,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
3132,25.0,Female,4.0,7.0,4.857142857142858,High,2.0,6.142857142857142,Normal
3133,51.0,Male,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
3134,36.0,Male,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
3135,15.0,Female,3.0,8.0,4.428571428571429,High,1.0,5.571428571428571,Low
3136,37.0,Male,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
3137,38.0,Female,1.0,9.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
3138,59.0,Male,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
3139,40.0,Female,3.0,2.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
3140,27.0,Male,4.0,3.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
3141,39.0,Female,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
3142,18.0,Female,4.0,4.0,4.0,High,3.0,8.0,Normal
3143,70.0,Female,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
3144,56.0,Male,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
3145,7.0,Male,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
3146,58.0,Male,3.0,2.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
3147,46.0,Male,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
3148,61.0,Female,4.0,4.0,4.0,High,3.0,8.0,Normal
3149,14.0,Female,4.0,3.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
3150,49.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
3151,18.0,Female,3.0,4.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
3152,29.0,Female,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
3153,49.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
3154,69.0,Female,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
3155,46.0,Female,2.0,7.0,3.428571428571429,High,1.0,6.571428571428571,Normal
3156,13.0,Female,4.0,4.0,4.0,High,3.0,8.0,Normal
3157,58.0,Male,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
3158,12.0,Female,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
3159,31.0,Female,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
3160,65.0,Female,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
3161,6.0,Male,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
3162,6.0,Female,2.0,5.0,2.8571428571428568,High,1.0,7.142857142857143,Normal
3163,31.0,Female,4.0,10.0,5.7142857142857135,High,1.0,4.2857142857142865,Low
3164,34.0,Male,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
3165,15.0,Female,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
3166,54.0,Female,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
3167,52.0,Female,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
3168,26.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
3169,33.0,Female,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
3170,56.0,Female,4.0,3.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
3171,27.0,Male,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
3172,58.0,Male,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
3173,25.0,Male,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
3174,66.0,Female,1.0,8.0,3.0,High,2.0,8.0,Normal
3175,45.0,Female,2.0,9.0,4.0,High,3.0,8.0,Normal
3176,42.0,Male,1.0,6.0,2.4285714285714284,Low,1.0,7.571428571428571,Normal
3177,6.0,Female,1.0,6.0,2.4285714285714284,Low,1.0,7.571428571428571,Normal
3178,39.0,Male,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
3179,45.0,Male,4.0,9.0,5.428571428571429,High,1.0,4.571428571428571,Low
3180,51.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
3181,13.0,Male,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
3182,14.0,Male,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
3183,48.0,Male,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
3184,39.0,Male,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
3185,31.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
3186,60.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
3187,58.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
3188,6.0,Male,4.0,5.0,4.285714285714286,High,2.0,6.714285714285714,Normal
3189,26.0,Female,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
3190,14.0,Male,3.0,2.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
3191,58.0,Female,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
3192,58.0,Male,2.0,2.0,2.0,Low,3.0,10.0,High
3193,38.0,Male,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
3194,57.0,Female,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
3195,60.0,Female,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
3196,21.0,Male,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
3197,46.0,Male,4.0,10.0,5.7142857142857135,High,1.0,4.2857142857142865,Low
3198,58.0,Female,1.0,8.0,3.0,High,2.0,8.0,Normal
3199,58.0,Male,3.0,7.0,4.142857142857142,High,3.0,7.857142857142858,Normal
3200,26.0,Female,3.0,10.0,5.0,High,2.0,6.0,Normal
3201,8.0,Female,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
3202,57.0,Male,3.0,4.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
3203,51.0,Female,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
3204,22.0,Female,2.0,2.0,2.0,Low,3.0,10.0,High
3205,11.0,Female,4.0,9.0,5.428571428571429,High,1.0,4.571428571428571,Low
3206,62.0,Male,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
3207,69.0,Female,3.0,7.0,4.142857142857142,High,3.0,7.857142857142858,Normal
3208,8.0,Female,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
3209,36.0,Male,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
3210,63.0,Male,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
3211,19.0,Female,4.0,3.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
3212,60.0,Male,2.0,2.0,2.0,Low,1.0,8.0,Normal
3213,49.0,Male,3.0,10.0,5.0,High,3.0,7.0,Normal
3214,62.0,Male,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
3215,52.0,Male,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
3216,40.0,Female,1.0,8.0,3.0,High,1.0,7.0,Normal
3217,57.0,Male,3.0,3.0,3.0,High,2.0,8.0,Normal
3218,55.0,Male,1.0,8.0,3.0,High,2.0,8.0,Normal
3219,27.0,Male,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
3220,6.0,Male,3.0,10.0,5.0,High,1.0,5.0,Low
3221,51.0,Male,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
3222,12.0,Male,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
3223,31.0,Female,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
3224,43.0,Female,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
3225,60.0,Female,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
3226,61.0,Female,1.0,8.0,3.0,High,1.0,7.0,Normal
3227,51.0,Male,1.0,6.0,2.4285714285714284,Low,1.0,7.571428571428571,Normal
3228,52.0,Female,1.0,5.0,2.142857142857143,Low,3.0,9.857142857142858,High
3229,47.0,Female,4.0,7.0,4.857142857142858,High,2.0,6.142857142857142,Normal
3230,47.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
3231,42.0,Female,3.0,4.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
3232,6.0,Female,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
3233,59.0,Female,3.0,3.0,3.0,High,2.0,8.0,Normal
3234,58.0,Male,4.0,4.0,4.0,High,2.0,7.0,Normal
3235,46.0,Male,4.0,3.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
3236,34.0,Female,4.0,4.0,4.0,High,3.0,8.0,Normal
3237,51.0,Male,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
3238,21.0,Male,2.0,10.0,4.285714285714286,High,3.0,7.714285714285714,Normal
3239,40.0,Male,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
3240,50.0,Female,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
3241,69.0,Male,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
3242,59.0,Female,3.0,3.0,3.0,High,1.0,7.0,Normal
3243,21.0,Female,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
3244,18.0,Female,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
3245,40.0,Male,3.0,3.0,3.0,High,2.0,8.0,Normal
3246,46.0,Female,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
3247,60.0,Male,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
3248,63.0,Male,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
3249,40.0,Male,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
3250,63.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
3251,43.0,Male,2.0,7.0,3.428571428571429,High,1.0,6.571428571428571,Normal
3252,46.0,Male,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
3253,57.0,Male,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
3254,50.0,Female,3.0,4.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
3255,6.0,Male,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
3256,38.0,Female,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
3257,22.0,Male,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
3258,34.0,Male,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
3259,16.0,Male,2.0,9.0,4.0,High,1.0,6.0,Normal
3260,27.0,Male,1.0,5.0,2.142857142857143,Low,3.0,9.857142857142858,High
3261,37.0,Male,4.0,4.0,4.0,High,1.0,6.0,Normal
3262,6.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
3263,50.0,Male,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
3264,13.0,Female,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
3265,13.0,Female,2.0,9.0,4.0,High,1.0,6.0,Normal
3266,47.0,Male,1.0,2.0,1.2857142857142856,Low,3.0,10.714285714285715,High
3267,25.0,Male,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
3268,20.0,Male,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
3269,22.0,Female,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
3270,45.0,Male,2.0,9.0,4.0,High,3.0,8.0,Normal
3271,28.0,Female,4.0,2.0,3.428571428571429,High,3.0,8.571428571428571,Normal
3272,26.0,Female,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
3273,17.0,Male,4.0,4.0,4.0,High,2.0,7.0,Normal
3274,19.0,Male,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
3275,45.0,Male,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
3276,30.0,Female,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
3277,37.0,Male,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
3278,13.0,Male,1.0,5.0,2.142857142857143,Low,3.0,9.857142857142858,High
3279,28.0,Female,1.0,2.0,1.2857142857142856,Low,2.0,9.714285714285715,High
3280,50.0,Male,3.0,2.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
3281,35.0,Female,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
3282,30.0,Male,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
3283,58.0,Male,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
3284,24.0,Female,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
3285,37.0,Female,2.0,9.0,4.0,High,1.0,6.0,Normal
3286,53.0,Male,2.0,9.0,4.0,High,1.0,6.0,Normal
3287,18.0,Male,2.0,7.0,3.428571428571429,High,1.0,6.571428571428571,Normal
3288,43.0,Male,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
3289,32.0,Male,2.0,5.0,2.8571428571428568,High,1.0,7.142857142857143,Normal
3290,21.0,Female,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
3291,35.0,Male,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
3292,47.0,Male,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
3293,24.0,Female,2.0,6.0,3.142857142857143,High,1.0,6.857142857142858,Normal
3294,6.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
3295,36.0,Male,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
3296,37.0,Female,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
3297,24.0,Male,2.0,2.0,2.0,Low,3.0,10.0,High
3298,62.0,Male,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
3299,64.0,Male,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
3300,19.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
3301,57.0,Male,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
3302,13.0,Female,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
3303,27.0,Female,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
3304,51.0,Male,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
3305,28.0,Female,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
3306,46.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
3307,65.0,Female,2.0,9.0,4.0,High,3.0,8.0,Normal
3308,67.0,Male,1.0,7.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
3309,63.0,Female,4.0,3.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
3310,48.0,Male,4.0,5.0,4.285714285714286,High,2.0,6.714285714285714,Normal
