,Age,Gender,PC+TV on weekdays,PC+TV on weekends,ScreenTime,Screen_time_exposure,Exercise
2083,13.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
2084,62.0,Male,3.0,10.0,5.0,High,3.0
2085,11.0,Male,4.0,9.0,5.428571428571429,High,3.0
2086,64.0,Female,3.0,9.0,4.7142857142857135,High,2.0
2087,38.0,Female,3.0,5.0,3.571428571428571,High,2.0
2088,9.0,Female,2.0,7.0,3.428571428571429,High,3.0
2089,6.0,Female,1.0,4.0,1.8571428571428572,Low,2.0
2090,8.0,Female,3.0,4.0,3.2857142857142856,High,3.0
2091,24.0,Female,2.0,9.0,4.0,High,2.0
2092,26.0,Male,3.0,8.0,4.428571428571429,High,2.0
2093,17.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
2094,53.0,Male,4.0,7.0,4.857142857142858,High,2.0
2095,27.0,Male,4.0,3.0,3.7142857142857144,High,3.0
2096,70.0,Female,2.0,7.0,3.428571428571429,High,2.0
2097,35.0,Female,1.0,5.0,2.142857142857143,Low,3.0
2098,15.0,Male,4.0,10.0,5.7142857142857135,High,2.0
2099,16.0,Female,2.0,4.0,2.571428571428571,High,3.0
2100,19.0,Female,2.0,10.0,4.285714285714286,High,1.0
2101,19.0,Male,1.0,2.0,1.2857142857142856,Low,2.0
2102,62.0,Female,2.0,5.0,2.8571428571428568,High,1.0
2103,21.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
2104,45.0,Female,2.0,5.0,2.8571428571428568,High,2.0
2105,49.0,Male,1.0,8.0,3.0,High,2.0
2106,34.0,Male,4.0,6.0,4.571428571428571,High,2.0
2107,62.0,Male,2.0,6.0,3.142857142857143,High,3.0
2108,65.0,Male,4.0,5.0,4.285714285714286,High,2.0
2109,34.0,Female,4.0,5.0,4.285714285714286,High,2.0
2110,62.0,Female,4.0,9.0,5.428571428571429,High,2.0
2111,13.0,Male,1.0,8.0,3.0,High,1.0
2112,61.0,Female,4.0,8.0,5.142857142857142,High,1.0
2113,63.0,Female,3.0,4.0,3.2857142857142856,High,1.0
2114,23.0,Male,2.0,9.0,4.0,High,2.0
2115,9.0,Male,4.0,7.0,4.857142857142858,High,3.0
2116,66.0,Male,4.0,5.0,4.285714285714286,High,2.0
2117,61.0,Female,1.0,5.0,2.142857142857143,Low,1.0
2118,55.0,Male,3.0,9.0,4.7142857142857135,High,2.0
2119,47.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
2120,49.0,Female,3.0,7.0,4.142857142857142,High,1.0
2121,56.0,Male,2.0,8.0,3.7142857142857144,High,2.0
2122,65.0,Male,3.0,6.0,3.8571428571428568,High,1.0
2123,48.0,Male,4.0,7.0,4.857142857142858,High,1.0
2124,13.0,Female,4.0,8.0,5.142857142857142,High,2.0
2125,42.0,Male,1.0,3.0,1.5714285714285714,Low,2.0
2126,65.0,Male,4.0,3.0,3.7142857142857144,High,3.0
2127,69.0,Female,4.0,9.0,5.428571428571429,High,3.0
2128,34.0,Male,1.0,4.0,1.8571428571428572,Low,1.0
2129,60.0,Female,2.0,2.0,2.0,Low,3.0
2130,33.0,Male,1.0,7.0,2.7142857142857144,High,2.0
2131,59.0,Male,1.0,8.0,3.0,High,1.0
2132,40.0,Female,4.0,9.0,5.428571428571429,High,1.0
2133,7.0,Female,3.0,5.0,3.571428571428571,High,2.0
2134,42.0,Female,2.0,9.0,4.0,High,3.0
2135,51.0,Male,3.0,8.0,4.428571428571429,High,2.0
2136,29.0,Male,2.0,7.0,3.428571428571429,High,2.0
2137,45.0,Male,4.0,8.0,5.142857142857142,High,1.0
2138,33.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
2139,33.0,Male,1.0,5.0,2.142857142857143,Low,2.0
2140,54.0,Female,1.0,9.0,3.2857142857142856,High,2.0
2141,16.0,Female,4.0,3.0,3.7142857142857144,High,2.0
2142,47.0,Male,4.0,2.0,3.428571428571429,High,2.0
2143,8.0,Female,1.0,9.0,3.2857142857142856,High,1.0
2144,61.0,Male,3.0,4.0,3.2857142857142856,High,2.0
2145,26.0,Female,4.0,8.0,5.142857142857142,High,2.0
2146,45.0,Female,2.0,10.0,4.285714285714286,High,3.0
2147,61.0,Male,4.0,4.0,4.0,High,3.0
2148,61.0,Female,2.0,2.0,2.0,Low,3.0
2149,52.0,Female,4.0,5.0,4.285714285714286,High,3.0
2150,14.0,Female,2.0,7.0,3.428571428571429,High,1.0
2151,10.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
2152,67.0,Female,4.0,4.0,4.0,High,3.0
2153,64.0,Male,2.0,3.0,2.2857142857142856,Low,1.0
2154,14.0,Female,1.0,6.0,2.4285714285714284,Low,2.0
2155,32.0,Male,3.0,8.0,4.428571428571429,High,3.0
2156,67.0,Female,2.0,5.0,2.8571428571428568,High,1.0
2157,10.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
2158,38.0,Male,4.0,5.0,4.285714285714286,High,3.0
2159,38.0,Male,4.0,6.0,4.571428571428571,High,1.0
2160,10.0,Female,2.0,9.0,4.0,High,1.0
2161,24.0,Female,2.0,9.0,4.0,High,2.0
2162,57.0,Male,2.0,9.0,4.0,High,2.0
2163,16.0,Female,1.0,3.0,1.5714285714285714,Low,3.0
2164,25.0,Male,4.0,2.0,3.428571428571429,High,1.0
2165,16.0,Male,3.0,10.0,5.0,High,1.0
2166,62.0,Male,3.0,10.0,5.0,High,1.0
2167,8.0,Female,3.0,4.0,3.2857142857142856,High,1.0
2168,14.0,Male,1.0,8.0,3.0,High,3.0
2169,13.0,Male,4.0,5.0,4.285714285714286,High,2.0
2170,40.0,Male,4.0,8.0,5.142857142857142,High,1.0
2171,15.0,Female,3.0,4.0,3.2857142857142856,High,3.0
2172,70.0,Female,2.0,6.0,3.142857142857143,High,2.0
2173,56.0,Male,3.0,9.0,4.7142857142857135,High,2.0
2174,21.0,Male,4.0,6.0,4.571428571428571,High,3.0
2175,12.0,Male,1.0,5.0,2.142857142857143,Low,3.0
2176,63.0,Female,4.0,6.0,4.571428571428571,High,2.0
2177,16.0,Female,3.0,3.0,3.0,High,1.0
2178,49.0,Male,3.0,4.0,3.2857142857142856,High,1.0
2179,65.0,Female,3.0,8.0,4.428571428571429,High,3.0
2180,63.0,Male,1.0,8.0,3.0,High,2.0
2181,14.0,Male,2.0,6.0,3.142857142857143,High,1.0
2182,67.0,Male,2.0,4.0,2.571428571428571,High,2.0
2183,30.0,Female,4.0,9.0,5.428571428571429,High,3.0
2184,42.0,Female,2.0,5.0,2.8571428571428568,High,2.0
2185,64.0,Male,4.0,10.0,5.7142857142857135,High,3.0
2186,62.0,Female,1.0,8.0,3.0,High,2.0
2187,12.0,Female,2.0,10.0,4.285714285714286,High,3.0
2188,68.0,Female,3.0,7.0,4.142857142857142,High,2.0
2189,59.0,Male,1.0,9.0,3.2857142857142856,High,1.0
2190,68.0,Female,4.0,6.0,4.571428571428571,High,1.0
2191,62.0,Female,1.0,3.0,1.5714285714285714,Low,3.0
2192,60.0,Male,1.0,7.0,2.7142857142857144,High,2.0
2193,36.0,Female,3.0,6.0,3.8571428571428568,High,3.0
2194,66.0,Female,1.0,7.0,2.7142857142857144,High,2.0
2195,36.0,Female,1.0,2.0,1.2857142857142856,Low,2.0
2196,34.0,Female,4.0,10.0,5.7142857142857135,High,2.0
2197,27.0,Female,1.0,8.0,3.0,High,1.0
2198,52.0,Female,1.0,4.0,1.8571428571428572,Low,2.0
2199,28.0,Female,3.0,2.0,2.7142857142857144,High,2.0
2200,6.0,Male,3.0,2.0,2.7142857142857144,High,1.0
2201,70.0,Male,3.0,7.0,4.142857142857142,High,2.0
2202,35.0,Male,1.0,9.0,3.2857142857142856,High,2.0
2203,11.0,Male,2.0,4.0,2.571428571428571,High,2.0
2204,52.0,Male,3.0,7.0,4.142857142857142,High,1.0
2205,32.0,Male,2.0,8.0,3.7142857142857144,High,3.0
2206,41.0,Female,3.0,7.0,4.142857142857142,High,1.0
2207,30.0,Male,4.0,5.0,4.285714285714286,High,2.0
2208,51.0,Male,4.0,6.0,4.571428571428571,High,2.0
2209,55.0,Male,3.0,4.0,3.2857142857142856,High,2.0
2210,29.0,Male,3.0,5.0,3.571428571428571,High,1.0
2211,44.0,Male,4.0,10.0,5.7142857142857135,High,3.0
2212,30.0,Male,1.0,5.0,2.142857142857143,Low,1.0
2213,60.0,Male,1.0,2.0,1.2857142857142856,Low,1.0
2214,52.0,Female,1.0,7.0,2.7142857142857144,High,2.0
2215,41.0,Male,2.0,5.0,2.8571428571428568,High,1.0
2216,8.0,Male,3.0,4.0,3.2857142857142856,High,1.0
2217,47.0,Female,3.0,6.0,3.8571428571428568,High,2.0
2218,61.0,Female,4.0,9.0,5.428571428571429,High,2.0
2219,27.0,Male,4.0,2.0,3.428571428571429,High,2.0
2220,9.0,Female,3.0,7.0,4.142857142857142,High,1.0
2221,23.0,Male,1.0,10.0,3.571428571428571,High,1.0
2222,60.0,Female,2.0,2.0,2.0,Low,2.0
2223,29.0,Female,1.0,8.0,3.0,High,2.0
2224,67.0,Female,1.0,7.0,2.7142857142857144,High,2.0
2225,64.0,Female,1.0,2.0,1.2857142857142856,Low,1.0
2226,62.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
2227,48.0,Male,1.0,5.0,2.142857142857143,Low,3.0
2228,38.0,Male,2.0,5.0,2.8571428571428568,High,2.0
2229,32.0,Male,3.0,4.0,3.2857142857142856,High,3.0
2230,14.0,Male,3.0,9.0,4.7142857142857135,High,1.0
2231,48.0,Female,2.0,7.0,3.428571428571429,High,2.0
2232,41.0,Female,1.0,5.0,2.142857142857143,Low,1.0
2233,16.0,Male,3.0,9.0,4.7142857142857135,High,3.0
2234,22.0,Male,1.0,4.0,1.8571428571428572,Low,3.0
2235,52.0,Male,1.0,3.0,1.5714285714285714,Low,2.0
2236,31.0,Female,4.0,3.0,3.7142857142857144,High,3.0
2237,30.0,Male,2.0,7.0,3.428571428571429,High,3.0
2238,42.0,Male,3.0,3.0,3.0,High,2.0
2239,62.0,Male,4.0,8.0,5.142857142857142,High,1.0
2240,15.0,Male,2.0,4.0,2.571428571428571,High,2.0
2241,65.0,Male,4.0,9.0,5.428571428571429,High,2.0
2242,38.0,Female,4.0,4.0,4.0,High,3.0
2243,8.0,Female,2.0,5.0,2.8571428571428568,High,3.0
2244,52.0,Female,3.0,7.0,4.142857142857142,High,3.0
2245,64.0,Female,4.0,5.0,4.285714285714286,High,3.0
2246,53.0,Male,3.0,2.0,2.7142857142857144,High,3.0
2247,36.0,Female,4.0,6.0,4.571428571428571,High,2.0
2248,30.0,Male,2.0,5.0,2.8571428571428568,High,2.0
2249,65.0,Female,2.0,7.0,3.428571428571429,High,3.0
2250,32.0,Female,2.0,5.0,2.8571428571428568,High,1.0
2251,61.0,Male,2.0,9.0,4.0,High,3.0
2252,20.0,Female,4.0,2.0,3.428571428571429,High,2.0
2253,37.0,Male,3.0,6.0,3.8571428571428568,High,3.0
2254,39.0,Female,3.0,9.0,4.7142857142857135,High,2.0
2255,36.0,Male,3.0,8.0,4.428571428571429,High,3.0
2256,47.0,Male,3.0,9.0,4.7142857142857135,High,2.0
2257,62.0,Female,2.0,8.0,3.7142857142857144,High,3.0
2258,65.0,Male,2.0,6.0,3.142857142857143,High,2.0
2259,36.0,Male,1.0,2.0,1.2857142857142856,Low,1.0
2260,33.0,Female,2.0,7.0,3.428571428571429,High,1.0
2261,70.0,Female,2.0,6.0,3.142857142857143,High,3.0
2262,35.0,Male,2.0,7.0,3.428571428571429,High,2.0
2263,65.0,Female,3.0,6.0,3.8571428571428568,High,3.0
2264,18.0,Female,2.0,7.0,3.428571428571429,High,2.0
2265,65.0,Female,2.0,2.0,2.0,Low,2.0
2266,41.0,Female,4.0,8.0,5.142857142857142,High,1.0
2267,22.0,Female,3.0,10.0,5.0,High,1.0
2268,60.0,Female,2.0,8.0,3.7142857142857144,High,2.0
2269,32.0,Female,3.0,7.0,4.142857142857142,High,1.0
2270,26.0,Male,3.0,7.0,4.142857142857142,High,2.0
2271,70.0,Female,2.0,2.0,2.0,Low,1.0
2272,55.0,Female,2.0,8.0,3.7142857142857144,High,3.0
2273,70.0,Male,2.0,2.0,2.0,Low,3.0
2274,17.0,Female,2.0,5.0,2.8571428571428568,High,3.0
2275,39.0,Male,2.0,7.0,3.428571428571429,High,2.0
2276,13.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
2277,27.0,Male,2.0,5.0,2.8571428571428568,High,2.0
2278,8.0,Female,4.0,2.0,3.428571428571429,High,1.0
2279,60.0,Male,4.0,4.0,4.0,High,3.0
2280,24.0,Female,1.0,5.0,2.142857142857143,Low,1.0
2281,35.0,Female,4.0,4.0,4.0,High,1.0
2282,6.0,Female,1.0,5.0,2.142857142857143,Low,2.0
2283,61.0,Female,4.0,5.0,4.285714285714286,High,1.0
2284,48.0,Male,1.0,2.0,1.2857142857142856,Low,3.0
2285,52.0,Male,1.0,5.0,2.142857142857143,Low,3.0
2286,16.0,Female,3.0,5.0,3.571428571428571,High,1.0
2287,29.0,Female,4.0,7.0,4.857142857142858,High,2.0
2288,56.0,Female,4.0,2.0,3.428571428571429,High,2.0
2289,61.0,Male,1.0,9.0,3.2857142857142856,High,3.0
2290,52.0,Female,3.0,6.0,3.8571428571428568,High,2.0
2291,62.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
2292,27.0,Male,4.0,6.0,4.571428571428571,High,3.0
2293,24.0,Male,3.0,7.0,4.142857142857142,High,3.0
2294,20.0,Female,1.0,9.0,3.2857142857142856,High,3.0
2295,47.0,Male,2.0,4.0,2.571428571428571,High,1.0
2296,40.0,Male,3.0,4.0,3.2857142857142856,High,2.0
2297,24.0,Female,1.0,7.0,2.7142857142857144,High,3.0
2298,14.0,Female,4.0,4.0,4.0,High,1.0
2299,21.0,Female,3.0,8.0,4.428571428571429,High,3.0
2300,20.0,Female,4.0,7.0,4.857142857142858,High,1.0
2301,18.0,Female,2.0,4.0,2.571428571428571,High,2.0
2302,67.0,Male,2.0,5.0,2.8571428571428568,High,3.0
2303,23.0,Female,1.0,8.0,3.0,High,3.0
2304,39.0,Female,3.0,2.0,2.7142857142857144,High,3.0
2305,61.0,Female,1.0,2.0,1.2857142857142856,Low,1.0
2306,56.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
2307,55.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
2308,52.0,Male,1.0,10.0,3.571428571428571,High,1.0
2309,49.0,Male,1.0,3.0,1.5714285714285714,Low,2.0
2310,70.0,Male,4.0,7.0,4.857142857142858,High,2.0
2311,69.0,Female,1.0,9.0,3.2857142857142856,High,2.0
2312,19.0,Male,4.0,6.0,4.571428571428571,High,3.0
2313,67.0,Female,2.0,3.0,2.2857142857142856,Low,1.0
2314,29.0,Male,1.0,9.0,3.2857142857142856,High,1.0
2315,26.0,Female,1.0,7.0,2.7142857142857144,High,1.0
2316,46.0,Male,1.0,9.0,3.2857142857142856,High,1.0
2317,14.0,Female,2.0,10.0,4.285714285714286,High,2.0
2318,60.0,Female,4.0,10.0,5.7142857142857135,High,3.0
2319,53.0,Male,2.0,10.0,4.285714285714286,High,1.0
2320,34.0,Male,1.0,9.0,3.2857142857142856,High,1.0
2321,59.0,Female,2.0,4.0,2.571428571428571,High,1.0
2322,66.0,Male,1.0,10.0,3.571428571428571,High,3.0
2323,31.0,Female,2.0,7.0,3.428571428571429,High,1.0
2324,68.0,Male,2.0,10.0,4.285714285714286,High,2.0
2325,17.0,Male,1.0,8.0,3.0,High,2.0
2326,53.0,Male,3.0,9.0,4.7142857142857135,High,3.0
2327,9.0,Male,3.0,3.0,3.0,High,1.0
2328,49.0,Female,3.0,7.0,4.142857142857142,High,3.0
2329,36.0,Female,2.0,8.0,3.7142857142857144,High,2.0
2330,58.0,Female,4.0,9.0,5.428571428571429,High,3.0
2331,8.0,Female,4.0,5.0,4.285714285714286,High,1.0
2332,69.0,Female,4.0,3.0,3.7142857142857144,High,2.0
2333,12.0,Female,2.0,2.0,2.0,Low,1.0
2334,17.0,Female,2.0,2.0,2.0,Low,1.0
2335,61.0,Male,2.0,2.0,2.0,Low,2.0
2336,32.0,Male,2.0,8.0,3.7142857142857144,High,2.0
2337,12.0,Female,4.0,7.0,4.857142857142858,High,2.0
2338,61.0,Male,1.0,7.0,2.7142857142857144,High,2.0
2339,23.0,Female,1.0,9.0,3.2857142857142856,High,3.0
2340,7.0,Male,4.0,7.0,4.857142857142858,High,1.0
2341,52.0,Female,4.0,8.0,5.142857142857142,High,2.0
2342,8.0,Female,4.0,7.0,4.857142857142858,High,3.0
2343,23.0,Female,4.0,7.0,4.857142857142858,High,1.0
2344,60.0,Female,2.0,4.0,2.571428571428571,High,2.0
2345,12.0,Female,2.0,9.0,4.0,High,3.0
2346,32.0,Female,1.0,2.0,1.2857142857142856,Low,1.0
2347,70.0,Male,3.0,2.0,2.7142857142857144,High,1.0
2348,29.0,Male,4.0,2.0,3.428571428571429,High,1.0
2349,51.0,Male,3.0,4.0,3.2857142857142856,High,1.0
2350,9.0,Female,2.0,6.0,3.142857142857143,High,1.0
2351,16.0,Male,2.0,8.0,3.7142857142857144,High,1.0
2352,42.0,Male,4.0,6.0,4.571428571428571,High,3.0
2353,39.0,Male,2.0,9.0,4.0,High,1.0
2354,63.0,Male,2.0,9.0,4.0,High,2.0
2355,29.0,Male,2.0,4.0,2.571428571428571,High,3.0
2356,69.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
2357,6.0,Female,4.0,3.0,3.7142857142857144,High,1.0
2358,17.0,Male,2.0,8.0,3.7142857142857144,High,3.0
2359,38.0,Female,3.0,4.0,3.2857142857142856,High,2.0
2360,70.0,Male,3.0,2.0,2.7142857142857144,High,2.0
2361,47.0,Female,3.0,5.0,3.571428571428571,High,1.0
2362,45.0,Male,1.0,2.0,1.2857142857142856,Low,2.0
2363,48.0,Male,2.0,10.0,4.285714285714286,High,1.0
2364,10.0,Female,1.0,4.0,1.8571428571428572,Low,2.0
2365,11.0,Female,1.0,3.0,1.5714285714285714,Low,2.0
2366,60.0,Male,2.0,5.0,2.8571428571428568,High,1.0
2367,28.0,Male,2.0,8.0,3.7142857142857144,High,2.0
2368,9.0,Female,2.0,4.0,2.571428571428571,High,2.0
2369,32.0,Male,4.0,6.0,4.571428571428571,High,1.0
2370,26.0,Female,1.0,2.0,1.2857142857142856,Low,2.0
2371,57.0,Male,4.0,3.0,3.7142857142857144,High,3.0
2372,32.0,Female,4.0,3.0,3.7142857142857144,High,1.0
2373,22.0,Male,2.0,8.0,3.7142857142857144,High,2.0
2374,48.0,Female,3.0,3.0,3.0,High,1.0
2375,53.0,Female,2.0,5.0,2.8571428571428568,High,1.0
2376,21.0,Male,3.0,5.0,3.571428571428571,High,2.0
2377,32.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
2378,44.0,Male,2.0,4.0,2.571428571428571,High,2.0
2379,33.0,Female,3.0,2.0,2.7142857142857144,High,1.0
2380,6.0,Male,3.0,4.0,3.2857142857142856,High,3.0
2381,55.0,Male,4.0,10.0,5.7142857142857135,High,1.0
2382,61.0,Female,4.0,9.0,5.428571428571429,High,2.0
2383,38.0,Female,3.0,3.0,3.0,High,2.0
2384,27.0,Male,2.0,7.0,3.428571428571429,High,1.0
2385,40.0,Female,1.0,7.0,2.7142857142857144,High,2.0
2386,22.0,Male,4.0,10.0,5.7142857142857135,High,3.0
2387,14.0,Male,2.0,7.0,3.428571428571429,High,1.0
2388,63.0,Male,3.0,2.0,2.7142857142857144,High,3.0
2389,7.0,Female,2.0,4.0,2.571428571428571,High,1.0
2390,31.0,Male,2.0,9.0,4.0,High,3.0
2391,51.0,Male,4.0,5.0,4.285714285714286,High,1.0
2392,33.0,Female,4.0,10.0,5.7142857142857135,High,2.0
2393,58.0,Male,3.0,2.0,2.7142857142857144,High,2.0
2394,58.0,Female,2.0,8.0,3.7142857142857144,High,2.0
2395,43.0,Female,3.0,2.0,2.7142857142857144,High,2.0
2396,64.0,Male,3.0,9.0,4.7142857142857135,High,3.0
2397,10.0,Male,4.0,6.0,4.571428571428571,High,2.0
2398,60.0,Male,3.0,9.0,4.7142857142857135,High,3.0
2399,42.0,Male,2.0,8.0,3.7142857142857144,High,3.0
2400,49.0,Male,1.0,7.0,2.7142857142857144,High,3.0
2401,45.0,Male,3.0,10.0,5.0,High,1.0
2402,44.0,Male,3.0,3.0,3.0,High,3.0
2403,24.0,Male,3.0,6.0,3.8571428571428568,High,2.0
2404,47.0,Male,3.0,6.0,3.8571428571428568,High,1.0
2405,47.0,Female,2.0,3.0,2.2857142857142856,Low,3.0
2406,20.0,Female,2.0,7.0,3.428571428571429,High,2.0
2407,17.0,Male,4.0,3.0,3.7142857142857144,High,1.0
2408,11.0,Male,2.0,7.0,3.428571428571429,High,1.0
2409,36.0,Male,4.0,3.0,3.7142857142857144,High,2.0
2410,8.0,Female,3.0,8.0,4.428571428571429,High,1.0
2411,34.0,Male,1.0,5.0,2.142857142857143,Low,2.0
2412,10.0,Male,2.0,7.0,3.428571428571429,High,3.0
2413,49.0,Male,3.0,6.0,3.8571428571428568,High,1.0
2414,64.0,Female,4.0,7.0,4.857142857142858,High,1.0
2415,26.0,Male,4.0,9.0,5.428571428571429,High,3.0
2416,69.0,Male,3.0,4.0,3.2857142857142856,High,2.0
2417,54.0,Male,3.0,5.0,3.571428571428571,High,3.0
2418,67.0,Female,4.0,9.0,5.428571428571429,High,3.0
2419,58.0,Female,3.0,9.0,4.7142857142857135,High,3.0
2420,21.0,Male,4.0,6.0,4.571428571428571,High,2.0
2421,40.0,Female,1.0,8.0,3.0,High,3.0
2422,43.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
2423,61.0,Male,2.0,2.0,2.0,Low,3.0
2424,61.0,Male,1.0,3.0,1.5714285714285714,Low,1.0
2425,48.0,Male,3.0,3.0,3.0,High,1.0
2426,63.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
2427,26.0,Male,2.0,7.0,3.428571428571429,High,1.0
2428,19.0,Female,4.0,9.0,5.428571428571429,High,1.0
2429,12.0,Female,4.0,4.0,4.0,High,3.0
2430,34.0,Female,2.0,9.0,4.0,High,2.0
2431,26.0,Male,3.0,9.0,4.7142857142857135,High,2.0
2432,17.0,Female,3.0,2.0,2.7142857142857144,High,1.0
2433,39.0,Female,4.0,3.0,3.7142857142857144,High,2.0
2434,18.0,Male,2.0,2.0,2.0,Low,3.0
2435,27.0,Male,4.0,6.0,4.571428571428571,High,2.0
2436,45.0,Male,3.0,2.0,2.7142857142857144,High,1.0
2437,54.0,Female,2.0,5.0,2.8571428571428568,High,3.0
2438,69.0,Female,3.0,2.0,2.7142857142857144,High,3.0
2439,51.0,Male,3.0,4.0,3.2857142857142856,High,1.0
2440,8.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
2441,55.0,Male,3.0,3.0,3.0,High,3.0
2442,53.0,Female,3.0,8.0,4.428571428571429,High,2.0
2443,9.0,Male,4.0,4.0,4.0,High,3.0
2444,15.0,Male,3.0,2.0,2.7142857142857144,High,1.0
2445,56.0,Male,3.0,5.0,3.571428571428571,High,3.0
2446,64.0,Male,2.0,10.0,4.285714285714286,High,3.0
2447,65.0,Female,2.0,5.0,2.8571428571428568,High,1.0
2448,9.0,Female,1.0,2.0,1.2857142857142856,Low,1.0
2449,53.0,Male,3.0,4.0,3.2857142857142856,High,2.0
2450,41.0,Male,4.0,3.0,3.7142857142857144,High,3.0
2451,41.0,Female,3.0,10.0,5.0,High,3.0
2452,31.0,Male,1.0,4.0,1.8571428571428572,Low,1.0
2453,33.0,Male,3.0,9.0,4.7142857142857135,High,3.0
2454,67.0,Female,4.0,10.0,5.7142857142857135,High,3.0
2455,47.0,Female,1.0,8.0,3.0,High,2.0
2456,49.0,Male,2.0,4.0,2.571428571428571,High,3.0
2457,19.0,Male,4.0,8.0,5.142857142857142,High,2.0
2458,64.0,Male,2.0,8.0,3.7142857142857144,High,2.0
2459,24.0,Male,3.0,4.0,3.2857142857142856,High,1.0
2460,38.0,Female,2.0,2.0,2.0,Low,2.0
2461,17.0,Female,1.0,10.0,3.571428571428571,High,3.0
2462,38.0,Male,3.0,5.0,3.571428571428571,High,3.0
2463,61.0,Male,2.0,7.0,3.428571428571429,High,2.0
2464,21.0,Male,2.0,3.0,2.2857142857142856,Low,1.0
2465,44.0,Male,1.0,8.0,3.0,High,1.0
2466,7.0,Female,2.0,4.0,2.571428571428571,High,2.0
2467,51.0,Male,1.0,3.0,1.5714285714285714,Low,2.0
2468,17.0,Female,2.0,2.0,2.0,Low,2.0
2469,18.0,Female,2.0,7.0,3.428571428571429,High,3.0
2470,48.0,Female,4.0,3.0,3.7142857142857144,High,1.0
2471,23.0,Male,1.0,10.0,3.571428571428571,High,3.0
2472,23.0,Male,1.0,5.0,2.142857142857143,Low,2.0
2473,11.0,Female,1.0,3.0,1.5714285714285714,Low,2.0
2474,10.0,Female,2.0,10.0,4.285714285714286,High,2.0
2475,37.0,Female,1.0,3.0,1.5714285714285714,Low,1.0
2476,54.0,Male,3.0,9.0,4.7142857142857135,High,1.0
2477,14.0,Male,4.0,4.0,4.0,High,1.0
2478,44.0,Female,2.0,10.0,4.285714285714286,High,2.0
2479,27.0,Female,1.0,7.0,2.7142857142857144,High,3.0
2480,66.0,Male,3.0,9.0,4.7142857142857135,High,3.0
2481,46.0,Female,2.0,3.0,2.2857142857142856,Low,3.0
2482,31.0,Female,1.0,7.0,2.7142857142857144,High,1.0
2483,35.0,Female,3.0,7.0,4.142857142857142,High,3.0
2484,54.0,Female,1.0,8.0,3.0,High,3.0
2485,8.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
2486,29.0,Female,4.0,5.0,4.285714285714286,High,3.0
2487,55.0,Male,3.0,2.0,2.7142857142857144,High,3.0
2488,25.0,Female,4.0,4.0,4.0,High,2.0
2489,61.0,Male,2.0,7.0,3.428571428571429,High,2.0
2490,58.0,Male,3.0,8.0,4.428571428571429,High,3.0
2491,47.0,Female,1.0,4.0,1.8571428571428572,Low,2.0
2492,68.0,Male,4.0,8.0,5.142857142857142,High,1.0
2493,22.0,Female,4.0,2.0,3.428571428571429,High,3.0
2494,20.0,Male,2.0,5.0,2.8571428571428568,High,3.0
2495,60.0,Male,4.0,6.0,4.571428571428571,High,1.0
2496,16.0,Female,1.0,10.0,3.571428571428571,High,1.0
2497,23.0,Female,2.0,8.0,3.7142857142857144,High,1.0
2498,14.0,Male,2.0,10.0,4.285714285714286,High,3.0
2499,33.0,Female,2.0,8.0,3.7142857142857144,High,2.0
2500,60.0,Female,2.0,6.0,3.142857142857143,High,3.0
2501,61.0,Male,4.0,3.0,3.7142857142857144,High,3.0
2502,63.0,Male,1.0,9.0,3.2857142857142856,High,2.0
2503,16.0,Male,4.0,2.0,3.428571428571429,High,3.0
2504,29.0,Female,2.0,10.0,4.285714285714286,High,2.0
2505,32.0,Female,3.0,8.0,4.428571428571429,High,2.0
2506,10.0,Female,2.0,5.0,2.8571428571428568,High,1.0
2507,45.0,Male,2.0,3.0,2.2857142857142856,Low,1.0
2508,48.0,Male,4.0,9.0,5.428571428571429,High,1.0
2509,47.0,Female,4.0,4.0,4.0,High,3.0
2510,55.0,Male,3.0,9.0,4.7142857142857135,High,1.0
2511,60.0,Female,1.0,7.0,2.7142857142857144,High,2.0
2512,27.0,Female,2.0,2.0,2.0,Low,2.0
2513,65.0,Male,3.0,3.0,3.0,High,3.0
2514,44.0,Female,3.0,5.0,3.571428571428571,High,1.0
2515,35.0,Male,4.0,3.0,3.7142857142857144,High,1.0
2516,7.0,Male,4.0,2.0,3.428571428571429,High,3.0
2517,10.0,Female,4.0,9.0,5.428571428571429,High,1.0
